SNP,Chromosome,Position,DF,t Value,std Error,effect
PZB02144.5,1,238902252,244,-0.172199995520546,0.426485297391821,-0.0734407663004504
an1.4,1,240498509,244,-1.45618904962263,0.511129328343956,-0.74430093087544
PZB00148.3,1,240498948,244,-2.01459832334005,0.338672040060289,-0.682288124067611
PZB00425.1,1,240499513,244,1.63067276692243,0.374159376044364,0.610131505004233
PZB00237.2,1,240501065,244,3.38390115601473,0.497017522643083,1.68185816943151
PZB00237.1,1,240501138,244,-1.73525713958643,0.360758349315159,-0.626008501314544
PZA03301.2,1,240574247,244,0.619413841078878,0.307640024732237,0.190556489388996
PZA03301.5,1,240574310,244,-1.42613333633382,0.437793884513409,-0.624352453147651
PZA03301.3,1,240574367,244,0.211070703068537,0.379522179394817,0.0801060132349676
PZA03666.3,1,241424828,244,0.405385818930998,0.270863811305997,0.109804347965053
PZA03665.2,1,241430615,244,0.0276409439464713,0.304475019888875,0.00841597695784913
PZA03664.1,1,241432880,244,0.79621231057376,0.263481691117872,0.209787366078842
PZA03214.3,1,245136244,244,2.04664678154542,0.714255393111903,1.46182850151393
PZA03214.2,1,245136273,244,-1.96007089112745,0.330676841036712,-0.648150050486038
PZA03214.1,1,245136387,244,-0.484294378235262,0.27950683199015,-0.135363587411177
PZA00137.2,1,247821390,244,-1.25778760286226,0.306424373422359,-0.38541677810548
PZA03064.6,1,248503298,244,2.27433910800853,0.275361713462909,0.626265913776933
PZA03404.1,1,249259485,244,-0.574573256658305,0.272827092243314,-0.156759150894857
PHM16605.19,1,251142538,244,-1.32794864830772,0.373647977813236,-0.496185327079999
PZA00411.1,1,251196990,244,0.32229277284291,0.71525903686946,0.230522818293608
PZA02269.4,1,252721946,244,1.5030628892629,0.324526060679501,0.487783078406039
PZA02269.3,1,252722026,244,1.61202715151419,0.292445392874468,0.471429913648876
PZA00318.2,1,255148812,244,0.453238277862203,0.362316547669362,0.16421572810664
PZA00318.5,1,255148947,244,0.369111114600209,0.386610217867959,0.142702128433072
PZA03387.1,1,255487200,244,0.854491405094664,0.271350593635435,0.231866750028814
PHM14475.7,1,256245118,244,-0.473242245367513,0.255583420768469,-0.12095287192318
PZA03434.1,1,257050459,NA,NA,NA,NA
PZA01588.1,1,258495441,244,-0.22242493403802,0.292417636826732,-0.0650409735827395
PZA00339.3,1,260297200,244,2.35682402678695,0.28136656421962,0.663131478887294
PZA00094.2,1,260688178,244,1.46689851583972,0.325768519805953,0.477869358210654
PZB02476.1,1,261275414,244,-0.43899601671072,0.423629716575486,-0.18597175813693
PZB02476.2,1,261275857,244,-1.5622085073662,1.49424742933837,-2.33432604622249
PZA01921.19,1,261313982,244,-1.16382931699722,0.328808726288516,-0.382677235339088
PZA00709.19,1,261859081,244,-0.949714668432813,0.273509619594308,-0.259756097686193
PZA02985.5,1,262339533,244,0.674141074125524,0.299526803962291,0.201923321352524
PZA03457.1,1,262715518,244,0.662375935782212,0.369915422233372,0.245023073962102
PZA00013.8,1,263276112,244,0.960927564549927,0.304100409466372,0.292218465847156
PZA00013.9,1,263276335,244,1.03811970170265,0.306600638799508,0.318288163692387
PZA03392.2,1,263337129,244,-1.01306120670422,0.504637838498183,-0.51122901761758
PZA03392.1,1,263337243,244,1.20966580561595,0.340152728352667,0.411471124175193
PZA00356.8,1,263637986,244,-0.185709251694191,0.720643398700339,-0.133830146310999
tb1.1,1,264847299,NA,NA,NA,NA
tb1.3,1,264847349,NA,NA,NA,NA
tb1.20,1,264847406,244,-1.84961289343204,0.45268165002008,-0.837285816497229
tb1.19,1,264847429,244,-0.318830341408484,0.44090153179612,-0.140572785910081
tb1.18,1,264847469,244,0.82237068059626,0.438712769270525,0.360784518651272
tb1.17,1,264847517,244,-1.62239745337394,2.02356180485206,-3.28302151893676
tb1.15,1,264847721,244,0.0572028199831663,0.501221958481933,0.0286713094626521
tb1.14,1,264847950,244,0.383485374070302,0.413869091466436,0.158712743357142
tb1.13,1,264847982,244,1.14719568649503,0.384648210353798,0.441266767735911
tb1.12,1,264847985,244,-1.00942278391248,0.487153774709228,-0.491744119460463
tb1.11,1,264848126,244,-1.19340804085859,0.776322467946403,-0.926469475546426
tb1.8,1,264848659,244,0.639864561103099,0.827087038718509,0.52922368502368
tb1.5,1,264849536,244,-0.427978527048765,0.704080111142064,-0.301331168890911
PZD00083.4,1,264855731,244,0.619906082344143,0.475372377189394,0.294686227998099
PZD00083.3,1,264856041,244,-0.544112884017345,0.450471216391479,-0.245107192717569
PZD00083.2,1,264856106,244,0.651390101182884,0.495767523280275,0.322938057152726
d8.1,1,265199563,244,-0.0696419032807763,0.341499338441247,-0.0237826638981744
d8.2,1,265199818,244,-1.43100070324946,0.420245358006021,-0.601371402843938
d8.3,1,265199938,244,-1.20866873344585,0.485740419881849,-0.587099258082048
PZB00226.1,1,265201499,244,-0.394390342142464,0.411288838751944,-0.162208345834756
PZB01725.2,1,266953775,244,0.318378476333212,0.311730786876671,0.0992483729519478
PZB01725.1,1,266954041,244,0.459404564178381,0.287746688828005,0.132192142174802
PZB01728.5,1,266955761,244,0.783332935885956,0.85124326113159,0.666806882895344
PZB01728.6,1,266955990,244,0.058703283301608,0.344383479712697,0.020216440973968
PZB01728.7,1,266956231,244,-1.01020939589559,0.339172566782458,-0.342635313793664
PZA02812.43,1,267615478,244,-0.108775084858617,0.320295245633991,-0.0348401425236489
PZA02812.34,1,267615649,244,-1.04203572974841,0.320155879863807,-0.333613865907125
PZA00364.2,1,268082543,244,-0.0508338733856247,0.333288876662725,-0.0169423645571101
PZA00364.5,1,268082607,244,-1.34050608285211,0.362187330002553,-0.485514319000387
PZB00083.1,1,268369569,244,0.628566965673641,0.313875545213168,0.197291799053801
PZB00083.3,1,268369718,244,-0.878027593143959,0.400863901145304,-0.351969566300909
PZB00895.4,1,268369850,244,-1.02399011085328,0.603515159618412,-0.617993555199291
PZB00895.3,1,268369942,244,-0.402519689786222,0.457024069901564,-0.183961186841614
PZB00895.1,1,268370364,244,-0.0261967736642668,0.362451161600872,-0.00949505104480863
PZB00895.2,1,268370415,244,0.249484870810075,0.296381474794552,0.0739426939496184
PZB00008.1,1,268371949,244,0.287467744139725,0.45537374143572,0.130905262190993
PZB00063.1,1,268373103,NA,NA,NA,NA
PZB00063.6,1,268373267,244,-2.6333663163084,0.488091724750012,-1.28532430722555
PZB00063.2,1,268373269,244,3.13612505520517,0.411357905061712,1.29006983272075
PZB00176.5,1,268373293,244,0.143261059608102,0.517055804886709,0.0740739624845901
PZB00063.3,1,268373339,244,-2.07054950231878,0.319378143038971,-0.661288255120837
PZB00063.4,1,268373504,244,-0.949835773341085,0.303498713326885,-0.288273935080866
PZB00063.5,1,268373562,244,-1.4417846691187,0.31598671609505,-0.455584802911005
PZA02278.1,1,270002291,244,-0.599660246329055,0.40627054080618,-0.243624292576072
PZB01427.4,1,270364551,244,2.49505036160984,0.404719689608111,1.00979600790734
PZB01427.5,1,270364633,244,-1.30446160743369,0.609533765165258,-0.795113395092585
PZA02698.3,1,272318990,244,-1.03710865391979,0.420474878201467,-0.436078134938612
PZA00698.4,1,273531917,244,-0.339097904867466,0.435879891077304,-0.147805957838173
PZA02520.1,1,275190900,244,0.450122910422087,0.355380089905988,0.159964720374546
PZB00068.1,1,275982031,244,-1.51873413218456,0.292395092520714,-0.444070407094472
PZB00184.2,1,275983349,NA,NA,NA,NA
PZB00184.1,1,275983520,NA,NA,NA,NA
PZB00018.4,1,275983631,244,0.59016017816216,0.29791596936603,0.175818141558409
PZB00018.3,1,275983798,244,-0.574122618612156,0.499896569018265,-0.287001927239999
PZB00178.2,1,275983912,244,-0.218620348749451,0.309846554853116,-0.0677387618808041
PZD00039.4,1,276320129,244,0.284129310164898,0.379916271295026,0.107945348083476
PZD00039.2,1,276320365,244,-0.21649419859535,0.31953126585958,-0.0691766653284276
PZD00039.3,1,276321097,244,1.04135253870798,0.351662703115955,0.366204848658711
PZA01978.23,1,276645374,244,0.953662685456982,0.293591514244273,0.279987271901575
PZA02204.1,1,278690966,244,0.656441550396237,0.282602424920254,0.185511973960388
PZA00610.15,1,280215046,244,0.892535327816139,0.41250124027844,0.368171929716482
PZA00610.9,1,280215196,244,1.07056218834806,0.390137839578753,0.417666819296812
PZA03188.2,1,280719532,244,0.927653037094471,0.300286513850469,0.278561696571899
PZA03188.1,1,280719719,244,-1.53661931336358,0.294760770769679,-0.452935093186625
PZA03188.3,1,280719787,244,-0.108194571718472,0.32822804544693,-0.0355124928031216
PZA03188.4,1,280719882,244,0.118520449449865,0.351219037013921,0.0416266381222385
PZA02957.4,1,281818425,244,0.310979167311021,0.37534717705483,0.116725152573053
PZA03020.8,1,282044048,244,0.575679144661003,0.303739307775005,0.17485638489984
PZA00245.16,1,284407357,244,0.0648508190976949,0.307996055877891,0.0199737965025406
PZA00245.14,1,284407382,244,-0.0593278948242386,0.714303912153775,-0.0423781473728013
PHM18705.23,1,284564734,244,-1.26842192911165,0.313272027928899,-0.397361110002294
PZB01403.2,1,285273545,244,0.813128380156858,0.519091624884256,0.422088132095126
PZB01403.5,1,285273773,244,-0.983566255221472,0.774382187930686,-0.761656188693195
PZB01403.1,1,285273845,244,0.952855256422412,0.28224018721491,0.268934045961373
PZB01403.3,1,285273907,244,1.50231037852745,0.522556797801054,0.785042500706595
PZB01403.4,1,285274032,244,0.654810008684938,0.609592345648072,0.399167169148086
PZB01400.1,1,285364096,244,-0.860908618860415,0.380238109017094,-0.327350265272003
PZB01400.5,1,285364179,244,-1.04919831273537,0.408498976110129,-0.428596436488874
PZB01400.3,1,285364244,244,-0.258434896927601,0.748158011747666,-0.193350138651567
PZB01400.4,1,285364382,244,-0.0467383316186031,0.764140442179563,-0.0357146493897744
PZB01400.2,1,285364454,244,0.474821187333665,0.722526540654008,0.343070909913422
PZB01394.1,1,285421542,244,0.499148638280925,0.319308697121855,0.15938250135963
PZB01394.4,1,285421736,244,-0.246968532714313,0.334886613846465,-0.082706455647326
PZB01394.2,1,285421905,244,-1.0682613578792,0.283871228545854,-0.30324866406923
PZA00894.7,1,285891340,244,0.129603105923885,0.316621853637874,0.0410351756348462
PZA03037.8,1,285977254,244,-0.0286824301669648,0.431776944015362,-0.0123844120444261
PZA03037.3,1,285977341,244,0.56821232486532,0.437040446979583,0.248331768438447
PZA03037.2,1,285977386,244,-0.520345178492079,0.296320290602471,-0.154188834504367
PZB00119.1,1,286269951,244,-1.41546125614432,0.292963641743329,-0.414678684346626
PZB00119.3,1,286270485,244,0.769077961806028,0.358282488942937,0.275547166347025
PZB02440.1,1,286271514,244,-0.404470783707917,0.418166801068416,-0.169136253748775
PZB02513.3,1,286271692,244,-0.827211014760938,0.349294407583641,-0.288940181347584
PZB02513.1,1,286271849,244,-0.0140667098048224,0.333057022287524,-0.00468501648097686
PZB02513.4,1,286272166,244,1.21274883273879,0.542689447717667,0.658145994259257
PZA03305.3,1,286642520,244,0.0584592110185061,0.325208730783097,0.0190114458179096
PZA03305.1,1,286642578,244,-1.58312038077862,0.315339551392268,-0.499220470674686
PZA03305.4,1,286642691,244,0.337514836173141,1.23387192480025,0.416450080557595
PZA03305.7,1,286642715,244,0.643313170534697,0.331344673290704,0.213158392314426
PZA03305.5,1,286642725,244,-0.326153738019469,0.326511218660668,-0.106492854471469
PZA03305.2,1,286642765,244,0.200085146278537,0.29379097150463,0.0587832095088174
PZA03076.10,1,287175779,244,0.0128426577130078,0.332702918984503,0.00427278970863654
PZA03111.2,1,287179850,244,0.776576702862038,0.345163322385009,0.268045794846657
PZA02837.5,1,287641039,244,-1.52909919953328,0.303539227877233,-0.464141590374027
PZA02837.6,1,287641051,244,0.830666189355646,0.290597726037596,0.241389705723066
PZB01226.1,1,288439770,244,-0.250947074163744,0.826761530040737,-0.207473386994863
PZB01227.3,1,288441116,244,-2.20049763733227,0.382710437274662,-0.842153413005292
PZB01227.1,1,288441342,244,0.127468546180857,0.300609266305377,0.0383182261444404
PZA03556.2,1,290049345,244,-0.252738364166202,0.293433717636503,-0.0741619577866572
PZA03556.3,1,290049468,244,0.847690376893631,0.269336215501866,0.228313718029881
PZA00520.4,1,290199645,244,0.365473518932174,0.457558155700617,0.16722538928002
PZA02044.1,1,290807362,244,-0.283527447768768,0.343173238171941,-0.097299032361434
PZB02502.3,1,291031959,NA,NA,NA,NA
PZB02502.5,1,291032046,244,-1.77991778129524,0.469888944265114,-0.836363687131524
PZB02502.2,1,291032289,244,-1.05671066272849,0.537624651521833,-0.568113701808812
PZB02502.1,1,291032576,244,0.100029366925705,0.27444526143373,0.0274525857569756
PZA00385.1,1,291738801,244,0.603084730519189,0.302662117045085,0.182530901296502
PZA00385.3,1,291738809,244,0.996391334762248,0.383422060404627,0.382038418543857
PZD00069.3,1,291833188,244,-0.350823407196513,0.42118793825046,-0.147762587567101
PZD00069.5,1,291833767,244,0.152884229328465,0.528324102807717,0.0807724232934106
PZD00069.4,1,291834351,244,-0.638499826828748,0.350895013117906,-0.224046405110855
PZA00307.12,1,291983606,244,0.905733679170985,0.725083669359716,0.656732699555974
PZA00307.14,1,291983663,244,0.451720624194741,0.288258193061462,0.130212170898972
PZA00276.18,1,292092865,244,-0.704940812559774,0.337257757768793,-0.23774675780362
PZA00991.2,1,292560595,244,1.04205688406244,0.405582352073583,0.422639882032513
PZA00235.6,1,292728854,244,-1.87419747753709,0.342471586869795,-0.641859384239496
PZA00235.8,1,292728923,244,1.89271628855305,0.409677963334945,0.775404154265289
PZA00623.3,1,293632633,244,-0.0710786102240618,0.457180921842459,-0.0324957845455174
PZA00623.2,1,293632755,244,-1.85366652021461,0.286704949997517,-0.531455366990201
PZA00623.1,1,293632805,244,-0.631893898327032,0.29792795069361,-0.188258854184369
PZA02359.10,1,293907804,244,-1.58074442910283,0.292379347851301,-0.462177025300662
PHM9807.9,1,294311411,244,-0.396018068361142,0.397621969088032,-0.157465484136196
PZA01238.2,1,294333956,244,-0.856288163137251,0.299073389694861,-0.256093003505043
PZA01068.1,1,294472124,244,2.57048473325366,0.294891753336801,0.758014749914651
PZA00343.26,1,294646173,NA,NA,NA,NA
PZA00343.31,1,294646235,244,-1.90495127986028,0.289461241624348,-0.551409562702247
PZA00343.11,1,294646407,244,0.724560407906842,0.320560661566456,0.232265563703479
PZA00703.1,1,294674358,244,-1.07371506891872,0.294215407423965,-0.315903516459173
PZA03018.9,1,294904680,244,-0.458006648656848,0.522824815364904,-0.239457241519915
PHM1275.22,1,294904743,244,-0.363410537812473,0.290870948619814,-0.105705567871951
PZA03018.16,1,294904764,244,-0.383330311478979,0.313515321177733,-0.120179925720493
PZA00243.24,1,295770969,244,-0.323742194654481,0.314781103723809,-0.101907925355306
PZA00243.1,1,295771060,244,-0.0209080882109714,0.302101156432484,-0.00631635762732685
PZA00243.25,1,295771335,244,-0.18582159775892,0.450547039800296,-0.0837213708012428
PZA00856.2,1,295785198,244,-0.91059836240372,0.286618595235793,-0.260994423456168
PZA01807.1,1,297315711,244,0.207265767652742,0.359105293443879,0.0744302343138088
PZA00432.4,1,297570924,244,0.492571482806974,0.286556993323045,0.14114980310984
PZA00477.5,1,298082468,244,-0.0975007414812408,0.320029917035133,-0.0312031542071054
PHM7616.35,1,298082534,244,-0.250681885945147,0.335740585613322,-0.0841640831898758
PZB01937.1,1,298412935,244,-0.531785489477325,0.296952583535405,-0.157915074986931
PZA00230.5,1,298412984,244,0.450382284028478,0.377671380776476,0.170096499086299
PZB01937.2,1,298413091,244,0.668572997321286,0.443469239515934,0.296491558682959
PZB01937.3,1,298413352,244,-0.0501675595286392,0.39762746168862,-0.0199479993544855
PZA00506.2,1,299170077,244,0.766336637413753,0.623515450698529,0.477822733863832
PZA03310.3,2,736367,NA,NA,NA,NA
PZA03310.2,2,736559,244,-0.56113605832771,0.959706829742252,-0.53852610759175
PZA00680.1,2,1081781,244,-1.39870975519424,0.506085688644927,-0.707866989671857
PZA00680.3,2,1081791,244,0.763790867093518,0.287646229164132,0.219701562789453
PZA00732.5,2,1174310,244,-2.01741568148529,0.473482442676303,-0.955210904763135
PZA00732.2,2,1174438,244,-0.49627954486214,0.346886259484094,-0.172152554975696
PHM5817.15,2,1220908,244,0.319578094246153,0.289132703972529,0.0924004785197781
PZA00365.3,2,1221350,244,0.634347434471975,0.291832292131429,0.185123065809648
PZA00365.2,2,1221385,244,-0.526172770132408,0.293546755695039,-0.15445630960744
PZB02366.2,2,2483775,244,0.269843098380378,0.417883758777179,0.112763048231272
PZA02133.10,2,2483787,244,-0.0996245656013045,0.301091410492258,-0.0299961009765752
PHM1511.14,2,2483836,244,0.0203981652477128,0.279994357837003,0.00571137117958642
PZB02366.1,2,2483916,244,-0.450701474739451,0.57752751593268,-0.260292503133471
PZB02366.3,2,2483998,244,0.236429563730496,1.09693309332006,0.259347412695206
PZA00525.16,2,2527199,244,1.22550028803178,0.389404627698403,0.477215483405303
PZA00525.2,2,2527379,244,0.0723696210148098,0.278674545419958,0.0201675712385168
PZA00525.17,2,2527442,244,-0.171955518651533,0.333706606511505,-0.0573826926001288
PZA02175.1,2,2793372,244,-0.336578782411868,0.288454273466344,-0.0970875881448023
PZA02681.8,2,2795242,244,-0.152849751741497,0.310324802861,-0.0474330690765328
PZB02145.4,2,3173134,244,-1.34090213739708,1.20130864603617,-1.6108373311435
PZB02145.2,2,3173329,244,-0.235692606712254,0.266712820436795,-0.0628622398923255
PZB02145.1,2,3173529,244,-1.61445311804242,0.295614203266117,-0.477255272200608
PZB01233.6,2,3376157,244,0.339387896297207,0.643830211875197,0.218508181180908
PZA00172.11,2,4177434,244,0.314662063447185,0.525995270028558,0.165510757030646
PZA00172.12,2,4177515,244,0.07181899114585,0.304890197879213,0.0218969064219436
PZA00613.21,2,4180573,244,0.16512596573117,0.578795271162643,0.095574128111366
PZA00613.20,2,4180603,244,1.91115342815081,0.59877756412058,1.14435579436883
PZA00613.22,2,4180789,244,0.134859462288142,0.320376507762423,0.0432058035665932
PZA00396.9,2,4679573,244,-1.02863624416423,0.328269525083579,-0.337669931355549
PZA00396.10,2,4679610,244,-3.17839170140586,0.324668860014518,-1.03192481037505
PZB02518.1,2,5058124,244,-0.486382350026331,0.28758619550215,-0.139876849603468
PZA00200.8,2,5821096,244,-0.655834449488709,0.277098476450901,-0.181730726757337
PZA00200.9,2,5821159,244,0.0516294870966946,0.518232870282559,0.0267560972893364
