
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPNFSTPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:16:07 2021
Last Update:    Mon Mar 22 15:16:07 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   3               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","Starch","Total_Poly","WSP",
435,"17KMF57", 1.5812035, 9.5249510, 2.0088308,
436,"17KMF58", 0.4652171, 16.3785305, 2.9240675,
437,"17KMF59", 12.6418591, 20.1606426, 2.5214324,
438,"17KMF6", 5.1345067, 12.6776743, 2.0549400,
439,"17KMF60", 4.5859990, 16.8849621, 2.6900864,
440,"17KMF61", 10.5815067, 20.6313286, 2.7496390,
441,"17KMF62", 0.8473163, 9.9021311, 2.1607711,
442,"17KMF63", 4.8773112, 18.8909664, 2.8339379,
443,"17KMF64", 16.5697556, 25.8656464, 2.6818166,
444,"17KMF65", 6.0017438, 21.6946812, 3.0301826,
445,"17KMF66", 15.3934155, 24.8508320, 2.9666176,
446,"17KMF67", 7.4983354, 13.4003010, 2.0145979,
447,"17KMF68",-0.1673121, 8.3843699, 1.9262216,
448,"17KMF69", 6.2087913, 22.1741199, 3.2673028,
449,"17KMF70", 9.4503746, 21.9097157, 2.9639063,
450,"17KMF72", 5.4982982, 18.8996849, 2.8578496,
451,"17KMF73", 2.9253001, 18.2742043, 2.9825952,
452,"17KMF75", 7.9294744, 12.4156990, 1.6617701,
453,"17KMF76", 3.2049298, 8.7767525, 1.6413145,
454,"17KMF77", 12.1076622, 18.3640823, 2.2663174,
455,"17KMF78",-1.6969721, 7.2506790, 1.9430103,
456,"17KMF79", 14.0862026, 25.6355991, 2.9654474,
457,"17KMF8", 13.8002796, 18.5183048, 2.1958919,
458,"17KMF80", 8.0351505, 23.1491432, 3.1602650,
459,"17KMF81", 8.4868927, 16.4085407, 2.2677913,
460,"17KMF82", 5.6030698, 20.9351254, 3.2009110,
461,"17KMF83", 2.9386115, 18.9109383, 3.1394122,
462,"17KMF84", 9.8632755, 23.4735203, 3.1707003,
463,"17KMF85", 2.3120742, 9.5782537, 1.6952062,
464,"17KMF86", 1.8498697, 16.5213242, 2.7968986,
465,"17KMF87",-0.3499522, 8.1383133, 1.8688462,
466,"17KMF94", 7.2643876, 19.1300774, 2.6100602,
467,"sc.jz.10001.", 9.6164532, 23.9166603, 2.9682829,
468,"sc.jz.10002.", 5.0705457, 12.6856747, 2.0545053,
469,"sc.jz.10005.", 7.6396279, 14.6479759, 2.3049805,
470,"sc.jz.10007.", 5.0302300, 17.8672714, 2.6095839,
471,"sc.jz.10007.", 8.2613277, 22.0731640, 2.8035717,
472,"sc.jz.10008.", 6.6652751, 12.3480244, 1.6514888,
473,"sc.jz.10009.", 8.1193752, 21.7142582, 3.0245667,
474,"sc.jz.10014.", 9.6168194, 24.5179558, 3.1961598,
475,"sc.jz.10016.", 13.8288994, 18.8367786, 1.4885905,
476,"sc.jz.10017.", 19.0073090, 22.3376312, 1.7237921,
477,"sc.jz.10018.", 14.6890411, 22.5571728, 2.2565002,
478,"sc.jz.10020.", 12.7125740, 19.4622650, 2.3256686,
479,"sc.jz.10021.", 6.4226880, 10.9560518, 1.5217254,
480,"sc.jz.10026.", 10.2760715, 14.0169258, 1.7737682,
481,"sc.jz.10029.", 3.9661298, 12.6628256, 1.7005763,
482,"sc.jz.10033.", 15.7846794, 27.6704769, 2.9655004,
483,"sc.jz.10034.", 14.5869293, 18.0144939, 1.7835779,
484,"sc.jz.10035.", 7.5072885, 13.8937120, 1.9345706,
485,"sc.jz.10036.", 5.6244054, 10.9259319, 1.6364331,
486,"sc.jz.10101.", 10.1740761, 16.2459278, 2.0123286,
487,"sc.jz.10106.", 9.3469296, 15.7455158, 1.8751526,
488,"sc.jz.10107.", 2.8252225, 19.5524979, 3.3272519,
489,"sc.jz.10108.", 11.0045376, 24.5185776, 2.8692224,
490,"sc.jz.10111.", 6.0539718, 19.4808426, 2.7729123,
491,"sc.jz.10112.", 8.8579540, 11.5952778, 1.4554541,
492,"sc.jz.10112.", 12.8333511, 17.9472790, 1.6171494,
493,"sc.jz.10117.", 4.1671433, 14.7057514, 2.4257433,
494,"sc.jz.10120.", 9.6682472, 25.2896423, 3.3503017,
495,"sc.jz.10123.", 9.3253155, 17.1578712, 2.1158395,
496,"sc.jz.10123.", 15.4247990, 19.0176830, 1.6364408,
497,"sc.jz.10124.", 5.9110999, 13.7980137, 2.2967837,
498,"sc.jz.10125.", 20.1042957, 25.7673321, 2.1494844,
499,"sc.jz.10129.", 6.3206239, 20.6773205, 2.6760783,
500,"sc.jz.10130.", 16.1479893, 21.0609493, 1.8786626,
501,"sc.jz.10134.", 14.8961601, 18.6476479, 1.7328897,
502,"sc.jz.10136.", 7.7006040, 12.0676479, 1.7395420,
503,"sc.jz.10137.", 16.4084644, 26.1892147, 2.1395724,
504,"sc.jz.10138.", 8.8540249, 16.5862560, 2.0511494,
505,"sc.jz.10140.", 15.8594322, 22.3491096, 2.1759627,
506,"sc.jz.10201.", 9.8787193, 17.7453823, 2.2721035,
507,"sc.jz.10202.", 10.4407864, 14.9651527, 1.8093681,
508,"sc.jz.10203.", 5.1826625, 12.6412544, 2.0570505,
509,"sc.jz.10205.", 3.6742501, 18.5106449, 2.9623532,
510,"sc.jz.10206.", 13.5651321, 17.0303402, 1.7882485,
511,"sc.jz.10208.", 7.3721042, 13.0462627, 1.7980917,
512,"sc.jz.10209.", 4.6124091, 13.8646441, 2.2972741,
513,"sc.jz.10210.", 3.2987304, 13.4056177, 2.2955906,
514,"sc.jz.10211.", 9.8651829, 17.1465511, 1.9806328,
515,"sc.jz.10213.", 9.0798340, 14.4933109, 1.7757344,
516,"sc.jz.10214.", 14.4506893, 21.4711094, 2.4441760,
517,"sc.jz.10215.", 1.0806479, 7.3782711, 1.6503844,
518,"sc.jz.10216.", 5.3974595, 13.3617516, 2.2696509,
519,"sc.jz.10217.", 8.3347015, 15.2770443, 2.1232531,
520,"sc.jz.10219.", 9.4662895, 24.5726929, 3.1231749,
521,"sc.jz.10220.", 12.3439903, 18.7476158, 1.7879088,
522,"sc.jz.10221.", 5.3246493, 16.5841885, 2.5049925,
523,"sc.jz.10222.", 8.2467422, 15.7719955, 2.1414196,
524,"sc.jz.10223.", 13.5785656, 19.3188381, 1.7728968,
525,"sc.jz.10224.", 9.8452988, 17.6213017, 2.0514102,
526,"sc.jz.10225.", 7.2434859, 15.7737427, 2.1783879,
527,"sc.jz.10226.", 4.1427741, 11.1200542, 2.1180789,
528,"sc.jz.10227.", 7.1997094, 14.3114986, 2.1467214,
529,"sc.jz.10228.", 10.7933083, 19.8093414, 2.3166690,
530,"sc.jz.10229.", 6.0078425, 9.6980352, 1.4071057,
531,"sc.jz.10230.", 4.0983214, 11.0095358, 1.9958408,
532,"sc.jz.10301.", 6.6470199, 14.5770855, 2.3692167,
533,"sc.jz.10302.", 4.3337331, 12.3453999, 2.2317832,
534,"sc.jz.10304.", 2.3124366, 8.6282043, 1.7120013,
535,"sc.jz.10304.", 1.6789589, 13.2392941, 2.4221137,
536,"sc.jz.10306.", 4.4791665, 11.8668308, 2.0426824,
537,"sc.jz.10307.", 4.0491843, 12.5561714, 2.1816142,
538,"sc.jz.10308.", 7.5875754, 15.6787243, 2.1858714,
539,"sc.jz.10309.",-0.0358133, 10.8366966, 2.2870820,
540,"sc.jz.10310.", 11.1389389, 18.8743134, 2.2702377,
541,"sc.jz.10311.", 4.6407714, 12.5840015, 2.2440820,
542,"sc.jz.10312.", 3.5413890, 13.1596956, 2.2989500,
543,"sc.jz.10313.", 4.0092988, 10.9176769, 1.9048178,
544,"sc.jz.10314.", 13.5990582, 18.8682346, 1.8931117,
545,"sc.jz.10315.", 15.7483826, 18.1308117, 1.6030350,
546,"sc.jz.10316.", 7.5542054, 22.0102310, 2.9551115,
547,"sc.jz.10318.", 2.5532413, 13.9101143, 2.3966000,
548,"sc.jz.10319.", 5.5292430, 15.4143028, 2.3733790,
549,"sc.jz.10320.", 8.9966812, 13.3925018, 1.7739558,
550,"sc.jz.10321.", 10.3785553, 20.0444279, 2.5803583,
551,"sc.jz.10323.", 7.8428283, 18.5034962, 2.3129599,
552,"sc.jz.10324.", 4.4084439, 14.7212696, 2.4174831,
553,"sc.jz.10325.", 4.8945546, 17.2461948, 2.6585817,
554,"sc.jz.10326.", 6.6621556, 12.1852112, 1.7896993,
555,"sc.jz.10327.", 0.2098756, 16.2344017, 3.0410264,
556,"sc.jz.10327.", 11.8901806, 20.3023052, 2.2242913,
557,"sc.jz.10329.", 4.8339295, 11.5858154, 1.8730311,
558,"sc.jz.10401.", 7.6769719, 16.7732697, 1.9177949,
559,"sc.jz.10403.", 15.7288227, 21.8703632, 1.7545185,
560,"sc.jz.10404.", 10.1172733, 24.0075474, 3.0812633,
561,"sc.jz.10405.", 4.3462062, 13.7366371, 2.2318919,
562,"sc.jz.10406.", 7.5583825, 14.0565376, 1.9685233,
563,"sc.jz.10408.", 11.4159718, 17.6152077, 2.1222456,
564,"sc.jz.10409.", 10.7244778, 19.8550720, 2.4023798,
565,"sc.jz.10410.", 1.8694763, 10.4625587, 1.9911275,
566,"sc.jz.10411.", 5.6687055, 10.8866348, 1.7953513,
567,"sc.jz.10412.", 7.2817769, 16.2045059, 2.2842033,
568,"sc.jz.10414.", 4.3549809, 13.8261824, 2.3097286,
569,"sc.jz.10415.", 10.2632790, 18.8884544, 2.4766796,
570,"sc.jz.10416.", 5.3618178, 14.1736088, 2.2157965,
571,"sc.jz.10417.", 14.0691700, 18.7338352, 1.9414403,
572,"sc.jz.10418.", 2.8357854, 13.6688671, 2.4533753,
573,"sc.jz.10419.", 9.0828667, 19.3071270, 2.4419372,
574,"sc.jz.10420.", 9.6986942, 18.6902733, 2.0391812,
575,"sc.jz.10421.", 2.0275798, 11.0989056, 2.1727970,
576,"sc.jz.10422.", 8.2774429, 22.8418865, 3.2375958,
577,"sc.jz.10423.", 4.1873813, 10.1539478, 1.7803826,
578,"sc.jz.10424.", 4.0341840, 11.7412310, 2.1210015,
579,"sc.jz.10426.", 5.4651446, 14.1829128, 2.1697519,
580,"sc.jz.10429.", 4.4245753, 12.3476810, 1.8953946,
581,"sc.jz.10430.", 15.0913429, 25.7055073, 2.2805488,
582,"sc.jz.10502.", 8.2252731, 16.9023895, 2.3603430,
583,"sc.jz.10504.", 21.3749962, 21.3803692,-0.3309936,
584,"sc.jz.10505.", 9.5213451, 12.9349451, 1.6089118,
585,"sc.jz.10506.", 5.1361947, 13.4524326, 1.9619195,
586,"sc.jz.10508.", 2.5090027, 10.1661682, 1.9165833,
587,"sc.jz.10510.", 2.9030833, 12.4983711, 2.1640882,
588,"sc.jz.10511.", 11.3771439, 16.9759827, 1.9886861,
589,"sc.jz.10512.", 2.9863629, 11.4872551, 2.1070988,
590,"sc.jz.10513.", 6.2778821, 12.0123119, 1.7651873,
591,"sc.jz.10514.", 15.4515858, 21.4903469, 1.5808754,
592,"sc.jz.10515.", 5.3999305, 9.8533726, 1.6855121,
593,"sc.jz.10519.", 4.5963874, 10.6213112, 1.8107798,
594,"sc.jz.10520.", 7.9457612, 15.0599022, 2.0125480,
595,"sc.jz.10521.", 11.0242176, 16.0108395, 1.8371332,
596,"sc.jz.10522.", 11.6811485, 19.6756516, 2.1179597,
597,"sc.jz.10523.", 13.2352352, 18.0190048, 1.9097629,
598,"sc.jz.10524.", 4.3101964, 18.7334976, 2.8596404,
599,"sc.jz.10526.", 2.8394904, 11.3037710, 2.0651422,
600,"sc.jz.10527.", 13.6311760, 16.3989773, 1.5791404,
601,"sc.jz.10601.", 3.5490232, 12.4134130, 2.1075809,
602,"sc.jz.10603.", 6.8832517, 13.3259754, 2.0673437,
603,"sc.jz.10604.", 5.2668691, 20.5922146, 3.0939622,
604,"sc.jz.10605.", 3.9371772, 11.8036470, 2.1968689,
605,"sc.jz.10606.", 4.1883998, 11.8791962, 2.0522528,
606,"sc.jz.10609.", 3.5329986, 20.1059990, 3.1744609,
607,"sc.jz.10610.",-0.0998988, 10.0450106, 2.0820692,
608,"sc.jz.10611.", 8.5705795, 18.7088051, 2.5782359,
609,"sc.jz.10612.", 3.1455197, 13.5237637, 2.3647640,
610,"sc.jz.10613.", 5.4255948, 13.2610989, 1.9797680,
611,"sc.jz.10614.", 1.7398615, 12.3266659, 2.3583758,
612,"sc.jz.10616.", 9.7308064, 16.2262459, 2.2076809,
613,"sc.jz.10617.", 4.8750310, 14.5559978, 2.2327089,
614,"sc.jz.10619.", 6.5714402, 14.7367172, 2.2522113,
615,"sc.jz.10621.", 10.1472301, 18.4013996, 2.1014371,
616,"sc.jz.10622.", 3.3590245, 8.2117176, 1.6511176,
617,"sc.jz.10623.", 3.1244121, 12.6812687, 2.3672788,
618,"sc.jz.10624.", 16.0653763, 20.3645573, 2.0475004,
619,"sc.jz.10625.", 8.6171970, 16.3347282, 2.2442360,
620,"sc.jz.10626.", 6.0912747, 14.2251415, 2.0906265,
621,"sc.jz.10627.", 8.2806969, 16.1033859, 2.1796007,
622,"sc.jz.10629.", 3.8859248, 12.5904598, 2.0877695,
623,"sc.jz.10630.", 6.5091128, 15.7180710, 2.3837514,
624,"sc.jz.10630.", 5.7982888, 12.3732872, 2.0070181,
625,"sc.jz.10701.", 4.3491712, 12.7057581, 2.1395149,
626,"sc.jz.10702.", 2.1518216, 15.8452206, 2.6264365,
627,"sc.jz.10703.", 4.5410171, 12.3224754, 2.0668223,
628,"sc.jz.10704.", 10.2336922, 19.3444748, 2.6239834,
629,"sc.jz.10705.", 5.6044555, 13.9193840, 2.0726039,
630,"sc.jz.10706.", 9.4726200, 15.3099308, 1.9256828,
631,"sc.jz.10707.", 5.3738008, 14.2937889, 2.4215081,
632,"sc.jz.10708.", 2.8694739, 9.4569626, 1.7404792,
633,"sc.jz.10713.", 9.3922710, 17.7957993, 2.1015234,
634,"sc.jz.10714.", 4.0985160, 7.7442741, 1.3802221,
635,"sc.jz.10719.", 8.9402084, 24.0308323, 3.2303429,
636,"sc.jz.10721.", 4.7454686, 13.4203014, 2.2266185,
637,"sc.jz.10722.", 5.1287265, 14.2000084, 2.1659288,
638,"sc.jz.10723.", 11.4794102, 16.4488430, 2.0013459,
639,"sc.jz.10724.", 2.6940694, 10.8316574, 1.8760445,
640,"sc.jz.10726.", 13.5741577, 17.8143501, 1.8202252,
641,"sc.jz.10728.", 7.9025235, 13.2745399, 1.7965214,
642,"sc.jz.10729.", 5.9363341, 16.4838562, 2.4661217,
643,"sc.jz.10730.", 8.4830093, 15.0512028, 2.0174177,
644,"sc.jz.10802.", 10.1939621, 13.0341558, 1.5901127,
645,"sc.jz.10805.", 3.8219743, 10.9815369, 2.0007236,
646,"sc.jz.10806.", 3.0451980, 10.8595095, 2.0762405,
647,"sc.jz.10807.", 8.4634590, 14.9310856, 1.9849715,
648,"sc.jz.10808.", 4.6774707, 18.2599087, 2.5915751,
649,"sc.jz.10809.", 7.7645850, 15.1998940, 2.0685637,
650,"sc.jz.10811.", 5.0590816, 15.2961769, 2.2601886,
651,"sc.jz.10812.", 11.0568943, 18.1697636, 2.1160240,
652,"sc.jz.10813.", 11.1585121, 13.8850498, 1.5824928,
653,"sc.jz.10814.", 9.5866070, 16.6505508, 2.3116496,
654,"sc.jz.10815.", 4.0515361, 13.7091236, 2.3642159,
655,"sc.jz.10816.", 4.0971665, 7.6187201, 1.3828971,
656,"sc.jz.10818.", 4.9219308, 13.3526421, 2.2591395,
657,"sc.jz.10818.", 6.1387658, 11.8871870, 1.7828135,
658,"sc.jz.10819.", 2.2746749, 7.2735052, 1.5273046,
659,"sc.jz.10822.", 6.6141334, 14.6097469, 2.2021024,
660,"sc.jz.10824.", 11.7111874, 15.4383793, 1.6792512,
661,"sc.jz.10825.", 9.2888870, 22.0419960, 2.7703142,
662,"sc.jz.10826.", 17.1973209, 19.6645527, 1.6604345,
663,"sc.jz.10827.", 5.0733056, 12.4410706, 1.8955345,
664,"sc.jz.10828.", 4.2079835, 10.3218489, 1.7819951,
665,"sc.jz.10831.", 5.9270692, 13.8525391, 2.2046602,
666,"sc.jz.10901.", 13.1302643, 19.4374924, 2.0473254,
667,"sc.jz.10902.", 7.8153863, 15.6030254, 2.2076485,
668,"sc.jz.10903.", 6.0150723, 13.6910591, 2.2515490,
669,"sc.jz.10905.", 4.7638412, 14.6722965, 2.2920225,
670,"sc.jz.10906.", 6.0813775, 14.9163628, 2.3151152,
671,"sc.jz.10907.", 5.7689233, 21.4219170, 3.2400706,
672,"sc.jz.10909.", 11.9784279, 16.6832123, 1.7188852,
673,"sc.jz.10910.", 3.1253600, 9.1289825, 1.7465749,
674,"sc.jz.10911.", 15.7194538, 27.0003796, 2.7029066,
675,"sc.jz.10914.", 3.1129594, 11.3202009, 2.0609462,
676,"sc.jz.10915.", 6.1308312, 14.9543362, 2.1377926,
677,"sc.jz.10918.", 6.0411172, 15.4871540, 2.2082727,
678,"sc.jz.10919.", 3.6226554, 13.1387920, 2.1876612,
679,"sc.jz.10920.", 10.4003716, 20.2385216, 2.2677290,
680,"sc.jz.10920.", 12.5853271, 15.2682285, 1.5032609,
681,"sc.jz.10921.", 6.7327104, 16.4967918, 2.3743701,
682,"sc.jz.10922.", 15.7004776, 26.3129559, 2.3982027,
683,"sc.jz.10923.", 5.1040435, 15.7938957, 2.5553830,
684,"sc.jz.10924.", 7.9419580, 15.6149578, 2.3081198,
685,"sc.jz.10924.", 8.9006462, 13.3169003, 1.7498696,
686,"sc.jz.10925.", 11.4832420, 19.6839886, 2.3515909,
687,"sc.jz.10927.", 1.3219218, 9.7384987, 2.1078382,
688,"sc.jz.10928.", 7.7700772, 12.6175022, 1.8947740,
689,"sc.jz.10929.", 10.1066608, 18.4131413, 2.5167170,
690,"sc.jz.10930.", 8.9305515, 16.1674461, 2.2046273,
691,"sc.jz.11002.", 6.0746522, 21.6170235, 2.9317231,
692,"sc.jz.11003.", 4.4852414, 21.8953152, 3.4474745,
693,"sc.jz.11004.", 6.5053515, 20.9130802, 2.9267793,
694,"sc.jz.11005.", 8.1011753, 22.9065189, 3.1673465,
695,"sc.jz.11006.", 5.0131173, 12.1072206, 1.9537036,
696,"sc.jz.11008.", 8.3386002, 15.9299030, 2.1093652,
697,"sc.jz.11009.", 8.6416016, 24.3092098, 3.3773832,
698,"sc.jz.11010.", 5.3407693, 11.6647778, 2.0515401,
699,"sc.jz.11013.", 12.0145073, 19.5024452, 2.3564923,
700,"sc.jz.11014.", 13.6558151, 27.5800056, 3.5390549,
701,"sc.jz.11016.", 19.2693157, 33.0543098, 3.5639424,
702,"sc.jz.11017.", 6.6783996, 20.7668915, 2.8991821,
703,"sc.jz.11018.", 5.8671041, 14.3139000, 2.3202310,
704,"sc.jz.11024.", 6.7352366, 20.9384727, 3.0705280,
705,"sc.jz.11026.", 9.8237724, 15.7094212, 2.1166854,
706,"sc.jz.11027.", 13.8116264, 20.2489433, 2.0816336,
707,"sc.jz.11030.", 11.4625683, 20.2050571, 2.4956059,
708,"sc.jz.11031.", 5.2301650, 13.9236240, 2.0731468,
709,"sc.jz.11032.", 7.3227382, 17.0697117, 2.4825387,
710,"sc.jz.11033.", 2.4973340, 17.7896805, 3.0001802,
711,"sc.jz.11035.", 9.9647503, 13.7428226, 1.7039421,
712,"sc.jz.11036.", 9.6203270, 15.9457226, 2.2020242,
713,"sc.jz.11101.", 4.9343181, 14.3018074, 2.3961043,
714,"sc.jz.11106.", 11.9547329, 25.3814926, 2.9330549,
715,"sc.jz.11107.", 6.6455235, 21.4185944, 2.8516548,
716,"sc.jz.11108.", 6.1329932, 13.1348896, 2.1413794,
717,"sc.jz.11109.", 12.8735542, 20.2140255, 2.0734482,
718,"sc.jz.11110.", 5.4929137, 20.7195206, 3.1684303,
719,"sc.jz.11112.", 8.8663349, 16.4958572, 2.1728458,
720,"sc.jz.11112.", 5.4513707, 13.9956570, 2.3980756,
721,"sc.jz.11114.", 8.5740166, 12.9246674, 1.7064724,
722,"sc.jz.11115.", 3.6817698, 8.5416784, 1.4322646,
723,"sc.jz.11116.", 10.3038616, 25.4147549, 3.2350826,
724,"sc.jz.11122.", 7.2189727, 15.0778141, 2.3206134,
725,"sc.jz.11123.", 4.7946525, 18.6080475, 3.0016768,
726,"sc.jz.11124.", 18.2278805, 21.5124645, 1.9519026,
727,"sc.jz.11125.", 13.9729729, 19.1934128, 1.8597157,
728,"sc.jz.11126.", 5.6742883, 14.8693199, 2.1924360,
729,"sc.jz.11127.", 4.6517806, 12.9240551, 2.1419919,
730,"sc.jz.11129.", 11.5517368, 18.1883850, 2.1111295,
731,"sc.jz.11132.", 10.6309795, 16.7391834, 2.0580378,
732,"sc.jz.11133.", 3.3348193, 11.8623161, 2.1117942,
733,"sc.jz.11134.", 7.2406611, 10.7437544, 1.6053245,
734,"sc.jz.11136.", 6.9714332, 12.7434530, 1.7905786,
735,"sc.jz.11137.", 4.8209271, 12.0357075, 1.7667513,
736,"sc.jz.11138.", 12.2580223, 18.1974831, 2.0484185,
737,"sc.jz.11139.", 8.2121010, 16.3290558, 2.4696844,
738,"sc.jz.11140.", 10.2357311, 16.0127678, 1.9534242,
739,"sc.jz.11189.", 11.0652695, 15.2807751, 1.7459211,
740,"sc.jz.11201.", 19.1474800, 21.2867317, 1.0112615,
741,"sc.jz.11202.", 6.2602181, 11.0019455, 1.6499746,
742,"sc.jz.11203.", 7.0909095, 14.6833591, 2.2454093,
743,"sc.jz.11204.", 6.2003560, 16.8001308, 2.4374173,
744,"sc.jz.11207.", 14.0838127, 19.1623631, 2.0405107,
745,"sc.jz.11208.", 9.9534760, 15.7776165, 2.0835183,
746,"sc.jz.11210.", 7.5881419, 15.6446381, 2.3202524,
747,"sc.jz.11211.", 15.7074642, 22.2228203, 1.9100571,
748,"sc.jz.11212.", 8.1632633, 17.4074574, 2.5479345,
749,"sc.jz.11213.", 27.7386379, 28.2809296, 0.5310963,
750,"sc.jz.11214.", 9.4658642, 18.1737099, 2.5882618,
751,"sc.jz.11215.", 4.8873239, 13.2008324, 2.0017869,
752,"sc.jz.11216.", 9.9078789, 16.6420555, 2.1659534,
753,"sc.jz.11217.", 10.5234203, 16.9315357, 2.2584882,
754,"sc.jz.11218.", 4.9451957, 13.5435829, 2.1052039,
755,"sc.jz.11219.", 6.7484488, 12.6979980, 1.9201460,
756,"sc.jz.11220.", 7.4122233, 13.8997002, 1.9587784,
757,"sc.jz.11221.", 13.9488087, 18.2601910, 2.1025105,
758,"sc.jz.11222.", 6.4853663, 16.2720547, 2.3769901,
759,"sc.jz.11223.", 8.6036339, 15.4457436, 2.1842463,
760,"sc.jz.11224.", 5.3229442, 12.6035252, 2.0122080,
761,"sc.jz.11225.", 16.1246090, 28.3622608, 3.3666496,
762,"sc.jz.11226.", 5.5391078, 21.9088097, 3.3908849,
763,"sc.jz.11227.", 14.7524147, 21.3342781, 2.0108454,
764,"sc.jz.11228.", 5.1068673, 13.8908777, 2.4552987,
765,"sc.jz.11229.", 7.6184754, 13.7119131, 1.9168913,
766,"sc.jz.11301.", 13.3856125, 26.3873539, 3.1427417,
767,"sc.jz.11302.", 5.5134358, 15.9095249, 2.5060854,
768,"sc.jz.11305.", 12.6186771, 25.5498848, 2.8950837,
769,"sc.jz.11307.", 7.9056926, 18.1055698, 2.6799045,
770,"sc.jz.11308.", 9.4887810, 12.7201843, 1.6807740,
771,"sc.jz.11309.", 10.0671501, 18.1608448, 2.4048898,
772,"sc.jz.11310.", 10.5732079, 15.0730019, 1.9553738,
773,"sc.jz.11311.", 11.4861221, 25.1463928, 3.2658875,
774,"sc.jz.11312.", 8.0599937, 15.6930733, 2.2858043,
775,"sc.jz.11313.", 1.9087753, 7.0120392, 1.4644477,
776,"sc.jz.11314.", 12.3873615, 18.8468494, 2.1008465,
777,"sc.jz.11317.", 10.0189381, 17.8414726, 2.2724349,
778,"sc.jz.11318.", 6.3103356, 14.8901329, 2.1982679,
779,"sc.jz.11320.", 17.3580189, 27.7368755, 2.3864701,
780,"sc.jz.11320.", 13.9612007, 27.0165577, 2.9761381,
781,"sc.jz.11321.", 10.7772751, 16.1645222, 1.9603765,
782,"sc.jz.11322.", 12.0138283, 19.9164867, 2.4151599,
783,"sc.jz.11323.", 9.1663475, 17.6916046, 2.3612058,
784,"sc.jz.11325.", 15.1175442, 26.2728939, 2.4843831,
785,"sc.jz.11326.", 8.7715874, 13.8769369, 1.8812187,
786,"sc.jz.11327.", 14.6053295, 17.1306458, 1.5696042,
787,"sc.jz.11328.", 10.6071510, 23.5635509, 3.0339878,
788,"sc.jz.11329.", 11.6581039, 15.4318218, 1.3903699,
789,"sc.jz.11330.", 5.1062713, 11.7490101, 2.0488143,
790,"sc.jz.11330.", 16.9722481, 19.5778618, 1.7502375,
791,"sc.jz.11401.", 9.7935658, 17.8162212, 2.2929268,
792,"sc.jz.11402.", 6.7451634, 14.5065861, 2.2462051,
793,"sc.jz.11403.", 6.3569217, 13.2925110, 1.9772303,
794,"sc.jz.11404.", 5.0457683, 16.4410076, 2.4247000,
795,"sc.jz.11405.", 6.2341275, 9.2340145, 1.5722666,
796,"sc.jz.11406.", 9.9737625, 18.2483959, 2.2509937,
797,"sc.jz.11407.", 8.2159729, 23.3103485, 3.1708043,
798,"sc.jz.11409.", 8.8363895, 17.0626202, 2.2586048,
799,"sc.jz.11410.", 9.8260708, 17.4456444, 1.9599061,
800,"sc.jz.11411.", 8.4737263, 14.9199200, 2.1613188,
801,"sc.jz.11412.", 14.0909405, 18.7273140, 1.7833655,
802,"sc.jz.11413.", 7.0072370, 15.4783840, 2.4232774,
803,"sc.jz.11414.", 13.5411339, 19.6722221, 1.9448469,
804,"sc.jz.11416.", 8.7264843, 19.4936142, 2.7212753,
805,"sc.jz.11417.", 17.1978397, 23.0133152, 1.6063714,
806,"sc.jz.11419.", 7.2205863, 16.7526588, 2.4761889,
807,"sc.jz.11421.", 6.2034297, 15.0707664, 2.3113794,
808,"sc.jz.11422.", 4.8575187, 11.8747749, 1.8562443,
809,"sc.jz.11423.", 4.3029494, 21.2392712, 3.3665409,
810,"sc.jz.11425.", 7.4698777, 16.7727871, 2.4900095,
811,"sc.jz.11426.", 9.0651970, 16.2539883, 2.2545352,
812,"sc.jz.11427.", 7.1899438, 17.0964718, 2.6647451,
813,"sc.jz.11428.", 11.7743702, 22.4487648, 2.5600138,
814,"sc.jz.11430.", 7.3871684, 16.5502872, 2.4070685,
815,"sc.jz.11501.", 13.9282932, 20.6121120, 2.1904225,
816,"sc.jz.11505.", 13.3611717, 19.3302212, 1.9707587,
817,"sc.jz.11506.", 7.5679374, 15.5795937, 2.1508355,
818,"sc.jz.11507.", 9.2358894, 17.1562977, 2.4564886,
819,"sc.jz.11508.", 6.1508260, 14.2569427, 2.1931691,
820,"sc.jz.11508.", 9.4247417, 16.4001236, 2.1351390,
821,"sc.jz.11509.", 8.4930954, 17.7444267, 2.5382259,
822,"sc.jz.11510.", 6.8135400, 21.7932587, 3.0585146,
823,"sc.jz.11511.", 7.4236531, 12.1651840, 1.8522434,
824,"sc.jz.11512.", 8.7384243, 16.0659637, 2.0639017,
825,"sc.jz.11513.", 21.0631561, 22.0687313, 0.7284943,
826,"sc.jz.11514.", 8.9421616, 18.8186207, 2.8558075,
827,"sc.jz.11515.", 8.9722939, 15.4940891, 2.0714478,
828,"sc.jz.11516.", 7.4380717, 13.7955446, 1.9122672,
829,"sc.jz.11517.", 13.6103668, 20.8423138, 1.9652929,
830,"sc.jz.11517.", 5.1318440, 15.4084549, 2.2690384,
